
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User_Name,User_img,User_url,Challange_Name,Programming_Lang,Sol_Code,User_Score,User's_Comments,User_Gender
2513,2513,2513,2513,2513,lalitha0998,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/lalitha0998.jpg,/profile/lalitha0998,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state={
      buttonText:'ON'
    }
  }

  handleClick=()=> {
    if(this.state.buttonText==='ON'){
      this.setState({buttonText:'OFF'})
    }
    else{
      this.setState({buttonText:'ON'})
    }
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.buttonText}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2514,2514,2514,2514,2514,dumbquestionman,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/dumbquestionman.jpg,/profile/dumbquestionman,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      buttonText: ""ON"",
    }
  }

  handleClick = () => {
    console.log(this.state)
    this.setState({
      buttonText: this.state.buttonText === ""ON"" ? ""OFF"" : ""ON"",
    })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.buttonText}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2515,2515,2515,2515,2515,landon1234,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/landon1234.jpg,/profile/landon1234,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      status: 'ON'
    }
  }

  handleClick= () => {
    this.setState(state => ({
      status: state.status === 'ON' ? 'OFF' : 'ON'
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.status}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2516,2516,2516,2516,2516,Lemos97,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Lemos97.jpg,/profile/Lemos97,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggled: false
    }
  }

  handleClick() {
    // todo
    this.setState({
      toggled: !this.state.toggled
    })
  }

  render() {
    const {toggled} = this.state;
    return (
      <button onClick={() => this.handleClick()}>{toggled ? ""OFF"" : ""ON""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Female
2517,2517,2517,2517,2517,mega0319,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/mega0319.jpg,/profile/mega0319,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      toggle: true
    }
  }

  handleClick = () => {
    this.setState({ toggle: !this.state.toggle })
  }

  determineToggleText = () => {
    return this.state.toggle ? 'ON' : 'OFF'
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.determineToggleText()}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Female
2518,2518,2518,2518,2518,truongphuc552001,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/truongphuc552001.jpg,/profile/truongphuc552001,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state={
        status:""ON""
    }
  }

  handleClick() {
    this.setState({status:""OFF""})
  }

  render() {
    return (
      <button onClick={this.handleClick.bind(this)}>{this.state.status}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2519,2519,2519,2519,2519,1995sd,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/1995sd.jpg,/profile/1995sd,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {isOn: true};
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState( state => ({
      isOn: !state.isOn
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>
        {this.state.isOn ? 'ON' : 'OFF'}
      </button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2520,2520,2520,2520,2520,Jethet,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jethet.jpg,/profile/Jethet,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
    buttonToggle: 'ON'
    }
  }


  handleClick = event => {
    if (this.state.buttonToggle ==='ON'){
    this.setState({buttonToggle: 'OFF'})
    }
    else {
      this.setState({buttonToggle: 'ON'})
    }
  }

  render() {
    return (
      <button onClick = {this.handleClick}>{this.state.buttonToggle}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Female
2521,2521,2521,2521,2521,Herman1990,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Herman1990.jpg,/profile/Herman1990,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      isToggleOn: true
    }
  }

  handleClick() {
    this.setState(state => ({
      isToggleOn: !state.isToggleOn
    }))
  }

  render() {
    return (
      <button onClick={() => this.handleClick()}>{this.state.isToggleOn ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2522,2522,2522,2522,2522,petritH,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/petritH.jpg,/profile/petritH,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle: true
    }
  }

  handleClick = e => {
    e.preventDefault();
    this.setState({ toggle: !this.state.toggle });
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.toggle ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2523,2523,2523,2523,2523,toonpanupong,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/toonpanupong.jpg,/profile/toonpanupong,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      isButtonOn: false
    }
  }

  handleClick() {
    this.setState(prevState => ({
      isButtonOn: !prevState.isButtonOn
    }))
  }

  render() {
    const { isButtonOn } = this.state;
    return (
      <button onClick={() => this.handleClick()}>{isButtonOn ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2524,2524,2524,2524,2524,userkmdk3jj5,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/userkmdk3jj5.jpg,/profile/userkmdk3jj5,React Button Toggle,Python3,"import React, { useState } from 'react';
import ReactDOM from 'react-dom';

const Toggle = () => {
  const [isOn, setIsOn] = useState(true);

  return (
    <button onClick={() => setIsOn(!isOn)}>{ isOn ? 'ON' : 'OFF' }</button>
  );
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2525,2525,2525,2525,2525,marcosbreve,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/marcosbreve.jpg,/profile/marcosbreve,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = { toggled: true  }
  }

  handleClick() {
    // todo
    this.setState({toggled: !this.state.toggled})
  }

  render() {
    return (
      <button onClick={()=> this.handleClick()}>{this.state.toggled ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,-1,Male
2526,2526,2526,2526,2526,anyalitvinova,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/anyalitvinova.jpg,/profile/anyalitvinova,React Button Toggle,Go,"import React, { useState } from 'react';
import ReactDOM from 'react-dom';

const Toggle = () => {
  const [on, setOn] = useState(true);

  return (
    <button onClick={() => setOn(!on)}>{ on ? 'ON' : 'OFF' }</button>
  );
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,27,Female
2527,2527,2527,2527,2527,aldrin,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/aldrin.jpg,/profile/aldrin,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state ={text : ""ON""}
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    let text = this.state.text === ""ON"" ? ""OFF"" : ""ON;""
    this.setState({text :text })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.text}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,1,
2528,2528,2528,2528,2528,Jdeveloper1,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jdeveloper1.jpg,/profile/Jdeveloper1,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle:true
    }
  }

  handleClick(e) {
    e.preventDefault();
    this.setState({
      toggle:!this.state.toggle
    })
  }

  render() {
    return (
      <button onClick={e => this.handleClick(e)} >{this.state.toggle ? ""ON"":""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,1,
2529,2529,2529,2529,2529,temprefresh,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/temprefresh.jpg,/profile/temprefresh,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = { toggleOnOff: false}
  }

  handleClick() {
    // todo
    let onOff = this.state.toggleOnOff
    this.setState({toggleOnOff: !onOff})
  }

  render() {
    return (
      <button onClick={(evt) => this.handleClick(evt)}>
      {this.state.toggleOnOff ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2530,2530,2530,2530,2530,BLing88,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/BLing88.jpg,/profile/BLing88,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    
  }
  state=  {
    on: true
  }
  

  handleClick = () => {
    this.setState(state => ({on: !state.on}))
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.on ? 'ON': 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2531,2531,2531,2531,2531,Kaiola,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Kaiola.jpg,/profile/Kaiola,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {butt:'ON'}
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
   let newStat = this.state.butt === 'ON' ? 'OFF' : 'ON';
   this.setState({butt: newStat});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.butt}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2532,2532,2532,2532,2532,AntonyM97,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/AntonyM97.jpg,/profile/AntonyM97,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle: false
    }
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState({ toggle: !this.state.toggle })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.toggle === true ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2533,2533,2533,2533,2533,nsharma1396,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/nsharma1396.jpg,/profile/nsharma1396,React Button Toggle,Go,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {

  constructor(props) {
    super(props);
    this.state = {
      isActive: false
    }
  }

  handleClick = () => {
    this.setState(prevState => ({
      isActive: !prevState.isActive
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.isActive ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
